vin,component,cycle,value,rul
VIN_36480,fuel_pump,600,52.06107632556444,524
VIN_36480,fuel_pump,601,46.535743334305614,523
VIN_36480,fuel_pump,602,52.01022020140017,522
VIN_36480,fuel_pump,603,46.11590546331026,521
VIN_36480,fuel_pump,604,48.12652377849335,520
VIN_36480,fuel_pump,605,51.3611190473867,519
VIN_36480,fuel_pump,606,49.420622074820656,518
VIN_36480,fuel_pump,607,47.75080015654267,517
VIN_36480,fuel_pump,608,48.48245378363993,516
VIN_36480,fuel_pump,609,46.53451543413268,515
VIN_36480,fuel_pump,610,48.04427915219609,514
VIN_36480,fuel_pump,611,45.505705310945615,513
VIN_36480,fuel_pump,612,49.12167235951577,512
VIN_36480,fuel_pump,613,50.387356795311064,511
VIN_36480,fuel_pump,614,49.053407716913775,510
VIN_36480,fuel_pump,615,44.211366121124065,509
VIN_36480,fuel_pump,616,50.26411630994683,508
VIN_36480,fuel_pump,617,46.97718075730368,507
VIN_36480,fuel_pump,618,47.92511702137351,506
VIN_36480,fuel_pump,619,46.3816071241701,505
VIN_36480,fuel_pump,620,47.03665374432252,504
VIN_36480,fuel_pump,621,49.632388189680896,503
VIN_36480,fuel_pump,622,46.66388147248477,502
VIN_36480,fuel_pump,623,45.621768308189615,501
VIN_36480,fuel_pump,624,48.1219679020933,500
VIN_36480,fuel_pump,625,48.632509348869505,499
VIN_36480,fuel_pump,626,49.286251293229796,498
VIN_36480,fuel_pump,627,50.86529112314214,497
VIN_36480,fuel_pump,628,44.32492101377139,496
VIN_36480,fuel_pump,629,48.21021705937517,495
VIN_36480,fuel_pump,630,48.489406303051375,494
VIN_36480,fuel_pump,631,50.24742521763224,493
VIN_36480,fuel_pump,632,49.98476453673476,492
VIN_36480,fuel_pump,633,48.090832441255124,491
VIN_36480,fuel_pump,634,49.43687915990007,490
VIN_36480,fuel_pump,635,48.59907988621442,489
VIN_36480,fuel_pump,636,46.08184670828478,488
VIN_36480,fuel_pump,637,53.540348838705206,487
VIN_36480,fuel_pump,638,48.9153042910562,486
VIN_36480,fuel_pump,639,48.02284299647482,485
VIN_36480,fuel_pump,640,48.45071518191621,484
VIN_36480,fuel_pump,641,50.98620966958852,483
VIN_36480,fuel_pump,642,49.666647587519975,482
VIN_36480,fuel_pump,643,47.80281742423234,481
VIN_36480,fuel_pump,644,42.30569689530833,480
VIN_36480,fuel_pump,645,48.747992614466874,479
VIN_36480,fuel_pump,646,46.02193643543011,478
VIN_36480,fuel_pump,647,48.05152504527797,477
VIN_36480,fuel_pump,648,45.95830658111951,476
VIN_36480,fuel_pump,649,46.44684244989982,475
VIN_36480,fuel_pump,650,46.70701730720396,474
VIN_36480,fuel_pump,651,52.20910222864564,473
VIN_36480,fuel_pump,652,47.22166090303978,472
VIN_36480,fuel_pump,653,50.41883751975889,471
VIN_36480,fuel_pump,654,45.91162478096737,470
VIN_36480,fuel_pump,655,44.311209728577644,469
VIN_36480,fuel_pump,656,46.663276276866114,468
VIN_36480,fuel_pump,657,45.37510928952449,467
VIN_36480,fuel_pump,658,52.53362507289965,466
VIN_36480,fuel_pump,659,47.866661120630056,465
VIN_36480,fuel_pump,660,47.239595201574126,464
VIN_36480,fuel_pump,661,47.65906053890142,463
VIN_36480,fuel_pump,662,48.65747588041864,462
VIN_36480,fuel_pump,663,45.2255417928368,461
VIN_36480,fuel_pump,664,46.116533027643484,460
VIN_36480,fuel_pump,665,50.48744036109224,459
VIN_36480,fuel_pump,666,45.848777260991824,458
VIN_36480,fuel_pump,667,47.88988444082327,457
VIN_36480,fuel_pump,668,46.82366787762434,456
VIN_36480,fuel_pump,669,45.89794655850926,455
VIN_36480,fuel_pump,670,48.498726570806326,454
VIN_36480,fuel_pump,671,45.448234306261405,453
VIN_36480,fuel_pump,672,46.17084536343109,452
VIN_36480,fuel_pump,673,47.61752605931382,451
VIN_36480,fuel_pump,674,45.55073077155642,450
VIN_36480,fuel_pump,675,45.851887430038424,449
VIN_36480,fuel_pump,676,48.52060311835075,448
VIN_36480,fuel_pump,677,45.12100827763833,447
VIN_36480,fuel_pump,678,45.22529858733513,446
VIN_36480,fuel_pump,679,48.573384281334654,445
VIN_36480,fuel_pump,680,45.73537585460145,444
VIN_36480,fuel_pump,681,47.558688260336595,443
VIN_36480,fuel_pump,682,45.54190307739697,442
VIN_36480,fuel_pump,683,43.009943535654855,441
VIN_36480,fuel_pump,684,50.231463172896795,440
VIN_36480,fuel_pump,685,44.02610771972389,439
VIN_36480,fuel_pump,686,47.648304631248884,438
VIN_36480,fuel_pump,687,43.96622525647397,437
VIN_36480,fuel_pump,688,46.88896155745152,436
VIN_36480,fuel_pump,689,52.576547327112664,435
VIN_36480,fuel_pump,690,46.63816681022436,434
VIN_36480,fuel_pump,691,48.13891675905832,433
VIN_36480,fuel_pump,692,46.35976313309982,432
VIN_36480,fuel_pump,693,49.13211056541361,431
VIN_36480,fuel_pump,694,44.38015308814919,430
VIN_36480,fuel_pump,695,47.06816676354459,429
VIN_36480,fuel_pump,696,46.63000595296294,428
VIN_36480,fuel_pump,697,50.11984235603002,427
VIN_36480,fuel_pump,698,47.889799882507496,426
VIN_36480,fuel_pump,699,43.96262761351595,425
VIN_36480,fuel_pump,700,45.13167693089024,424
VIN_36480,fuel_pump,701,46.291525784894425,423
VIN_36480,fuel_pump,702,47.28998132286411,422
VIN_36480,fuel_pump,703,46.743278154784186,421
VIN_36480,fuel_pump,704,47.83112180633545,420
VIN_36480,fuel_pump,705,48.89737955711915,419
VIN_36480,fuel_pump,706,49.348407682085906,418
VIN_36480,fuel_pump,707,49.75646080921043,417
VIN_36480,fuel_pump,708,44.226740316083095,416
VIN_36480,fuel_pump,709,46.891521841072056,415
VIN_36480,fuel_pump,710,49.18091519199219,414
VIN_36480,fuel_pump,711,42.22704988741744,413
VIN_36480,fuel_pump,712,47.63161937995199,412
VIN_36480,fuel_pump,713,45.9975801173916,411
VIN_36480,fuel_pump,714,45.133396587495795,410
VIN_36480,fuel_pump,715,44.406790573504125,409
VIN_36480,fuel_pump,716,48.49991454434307,408
VIN_36480,fuel_pump,717,46.8718090130409,407
VIN_36480,fuel_pump,718,47.827546117521464,406
VIN_36480,fuel_pump,719,47.64869667907834,405
VIN_36480,fuel_pump,720,43.05938739481521,404
VIN_36480,fuel_pump,721,45.49827466368662,403
VIN_36480,fuel_pump,722,48.08582102640647,402
VIN_36480,fuel_pump,723,45.6736280360441,401
VIN_36480,fuel_pump,724,46.71316436659021,400
VIN_36480,fuel_pump,725,46.91512303527936,399
VIN_36480,fuel_pump,726,45.16207492480746,398
VIN_36480,fuel_pump,727,47.80816649494826,397
VIN_36480,fuel_pump,728,46.52263979036617,396
VIN_36480,fuel_pump,729,51.22626629348881,395
VIN_36480,fuel_pump,730,44.49264282637623,394
VIN_36480,fuel_pump,731,44.49199466730555,393
VIN_36480,fuel_pump,732,45.322454755611766,392
VIN_36480,fuel_pump,733,44.18483859172096,391
VIN_36480,fuel_pump,734,48.469180415120995,390
VIN_36480,fuel_pump,735,44.20567678221501,389
VIN_36480,fuel_pump,736,42.385527671861304,388
VIN_36480,fuel_pump,737,45.25758846394028,387
VIN_36480,fuel_pump,738,45.00368159156041,386
VIN_36480,fuel_pump,739,48.15977157683891,385
VIN_36480,fuel_pump,740,45.23317444340626,384
VIN_36480,fuel_pump,741,43.30137030690686,383
VIN_36480,fuel_pump,742,44.90240245950775,382
VIN_36480,fuel_pump,743,46.73731289264322,381
VIN_36480,fuel_pump,744,48.3247664344953,380
VIN_36480,fuel_pump,745,45.7889163970229,379
VIN_36480,fuel_pump,746,45.14884748535597,378
VIN_36480,fuel_pump,747,44.46220738871649,377
VIN_36480,fuel_pump,748,45.76097852559214,376
VIN_36480,fuel_pump,749,43.41252898780134,375
VIN_36480,fuel_pump,750,43.217331078342696,374
VIN_36480,fuel_pump,751,44.45885843692656,373
VIN_36480,fuel_pump,752,45.56480081042274,372
VIN_36480,fuel_pump,753,41.90352496256297,371
VIN_36480,fuel_pump,754,45.32386765484461,370
VIN_36480,fuel_pump,755,46.52543047838081,369
VIN_36480,fuel_pump,756,48.23719191199945,368
VIN_36480,fuel_pump,757,50.20514300216163,367
VIN_36480,fuel_pump,758,42.022754191824866,366
VIN_36480,fuel_pump,759,47.56032512017197,365
VIN_36480,fuel_pump,760,45.85449600905574,364
VIN_36480,fuel_pump,761,44.53825982981205,363
VIN_36480,fuel_pump,762,46.960119809943485,362
VIN_36480,fuel_pump,763,45.627599461634894,361
VIN_36480,fuel_pump,764,43.6829467744046,360
VIN_36480,fuel_pump,765,46.258922156363454,359
VIN_36480,fuel_pump,766,46.8549316889591,358
VIN_36480,fuel_pump,767,47.91580172547294,357
VIN_36480,fuel_pump,768,44.57225559730853,356
VIN_36480,fuel_pump,769,44.19559593483392,355
VIN_36480,fuel_pump,770,44.08058032824479,354
VIN_36480,fuel_pump,771,46.01833552041942,353
VIN_36480,fuel_pump,772,43.7554175276816,352
VIN_36480,fuel_pump,773,48.19010815718811,351
VIN_36480,fuel_pump,774,43.112195428924636,350
VIN_36480,fuel_pump,775,42.84547568225942,349
VIN_36480,fuel_pump,776,42.995265506760106,348
VIN_36480,fuel_pump,777,43.369582584456964,347
VIN_36480,fuel_pump,778,45.524121218868444,346
VIN_36480,fuel_pump,779,45.30413963144828,345
VIN_36480,fuel_pump,780,47.02021345120055,344
VIN_36480,fuel_pump,781,45.59201348679395,343
VIN_36480,fuel_pump,782,47.374885583451736,342
VIN_36480,fuel_pump,783,43.94501104725623,341
VIN_36480,fuel_pump,784,43.941487238161045,340
VIN_36480,fuel_pump,785,42.79234537767137,339
VIN_36480,fuel_pump,786,46.95956654286739,338
VIN_36480,fuel_pump,787,44.17856354779883,337
VIN_36480,fuel_pump,788,44.64043599307341,336
VIN_36480,fuel_pump,789,45.364560853878004,335
VIN_36480,fuel_pump,790,47.067291124186546,334
VIN_36480,fuel_pump,791,44.63335938755126,333
VIN_36480,fuel_pump,792,42.81330750029007,332
VIN_36480,fuel_pump,793,47.806048214470614,331
VIN_36480,fuel_pump,794,44.077009242352176,330
VIN_36480,fuel_pump,795,46.53643319796376,329
VIN_36480,fuel_pump,796,44.1550951666626,328
VIN_36480,fuel_pump,797,45.362176435824104,327
VIN_36480,fuel_pump,798,42.30914241492521,326
VIN_36480,fuel_pump,799,47.41906976177559,325
VIN_36480,fuel_pump,800,41.53294010047581,324
VIN_36480,fuel_pump,801,40.061319031520796,323
VIN_36480,fuel_pump,802,41.691851951852726,322
VIN_36480,fuel_pump,803,45.725863131509726,321
VIN_36480,fuel_pump,804,46.54685501495153,320
VIN_36480,fuel_pump,805,47.55027315728619,319
VIN_36480,fuel_pump,806,45.344196171857995,318
VIN_36480,fuel_pump,807,49.56871374381049,317
VIN_36480,fuel_pump,808,45.024190859134364,316
VIN_36480,fuel_pump,809,46.22043816037943,315
VIN_36480,fuel_pump,810,48.13898577069888,314
VIN_36480,fuel_pump,811,42.03731253798609,313
VIN_36480,fuel_pump,812,41.95079589497589,312
VIN_36480,fuel_pump,813,41.528871686933186,311
VIN_36480,fuel_pump,814,46.0684523575629,310
VIN_36480,fuel_pump,815,46.68211632932161,309
VIN_36480,fuel_pump,816,48.83442999070463,308
VIN_36480,fuel_pump,817,46.000477460810444,307
VIN_36480,fuel_pump,818,40.38674184796127,306
VIN_36480,fuel_pump,819,40.80804828163731,305
VIN_36480,fuel_pump,820,47.00880366717681,304
VIN_36480,fuel_pump,821,44.87311584016757,303
VIN_36480,fuel_pump,822,47.27174705954468,302
VIN_36480,fuel_pump,823,47.28661440361265,301
VIN_36480,fuel_pump,824,48.06560884072542,300
VIN_36480,fuel_pump,825,45.49610959395511,299
VIN_36480,fuel_pump,826,43.64807801430202,298
VIN_36480,fuel_pump,827,46.45357779030601,297
VIN_36480,fuel_pump,828,41.36142907029692,296
VIN_36480,fuel_pump,829,46.118948420019954,295
VIN_36480,fuel_pump,830,44.24240612936056,294
VIN_36480,fuel_pump,831,46.31349817224442,293
VIN_36480,fuel_pump,832,42.679554148596424,292
VIN_36480,fuel_pump,833,45.99930174166339,291
VIN_36480,fuel_pump,834,45.597597363783855,290
VIN_36480,fuel_pump,835,42.96924480985082,289
VIN_36480,fuel_pump,836,44.20775745049091,288
VIN_36480,fuel_pump,837,46.013533327863186,287
VIN_36480,fuel_pump,838,43.95734444141739,286
VIN_36480,fuel_pump,839,46.71362571107848,285
VIN_36480,fuel_pump,840,44.48387415863725,284
VIN_36480,fuel_pump,841,44.87557027218283,283
VIN_36480,fuel_pump,842,47.216204636784674,282
VIN_36480,fuel_pump,843,45.68445785764624,281
VIN_36480,fuel_pump,844,42.5676460564362,280
VIN_36480,fuel_pump,845,47.01089838159765,279
VIN_36480,fuel_pump,846,42.863933774493844,278
VIN_36480,fuel_pump,847,43.06421931143861,277
VIN_36480,fuel_pump,848,45.80459754511608,276
VIN_36480,fuel_pump,849,46.273283668021,275
VIN_36480,fuel_pump,850,45.182946387635056,274
VIN_36480,fuel_pump,851,49.614213078100335,273
VIN_36480,fuel_pump,852,45.29976934432218,272
VIN_36480,fuel_pump,853,42.795312747060414,271
VIN_36480,fuel_pump,854,45.632457346459596,270
VIN_36480,fuel_pump,855,44.46721501430923,269
VIN_36480,fuel_pump,856,41.970508794871584,268
VIN_36480,fuel_pump,857,43.066635550498965,267
VIN_36480,fuel_pump,858,44.50589956159083,266
VIN_36480,fuel_pump,859,41.83955756614804,265
VIN_36480,fuel_pump,860,44.63640449484102,264
VIN_36480,fuel_pump,861,41.469012745602306,263
VIN_36480,fuel_pump,862,44.53296582699885,262
VIN_36480,fuel_pump,863,44.4532782876311,261
VIN_36480,fuel_pump,864,40.93844332219712,260
VIN_36480,fuel_pump,865,39.810791081845146,259
VIN_16550,fuel_pump,0,61.648727699735474,1056
VIN_16550,fuel_pump,1,55.31756396849179,1055
VIN_16550,fuel_pump,2,61.395642168152705,1054
VIN_16550,fuel_pump,3,58.53960602284621,1053
VIN_16550,fuel_pump,4,58.345580573601005,1052
VIN_16550,fuel_pump,5,61.45460673076752,1051
VIN_16550,fuel_pump,6,58.95150528387336,1050
VIN_16550,fuel_pump,7,60.02214598101701,1049
VIN_16550,fuel_pump,8,59.21911576808056,1048
VIN_16550,fuel_pump,9,55.50931744182837,1047
VIN_16550,fuel_pump,10,57.270925654859475,1046
VIN_16550,fuel_pump,11,57.529373716126656,1045
VIN_16550,fuel_pump,12,59.47458087192517,1044
VIN_16550,fuel_pump,13,56.08384973752923,1043
VIN_16550,fuel_pump,14,61.16722459014141,1042
VIN_16550,fuel_pump,15,63.56771858496913,1041
VIN_16550,fuel_pump,16,58.416629251475705,1040
VIN_16550,fuel_pump,17,60.82748619066119,1039
VIN_16550,fuel_pump,18,58.81976670217697,1038
VIN_16550,fuel_pump,19,63.41092104262309,1037
VIN_16550,fuel_pump,20,57.51587014078964,1036
VIN_16550,fuel_pump,21,60.47133727066186,1035
VIN_16550,fuel_pump,22,57.84897396872874,1034
VIN_16550,fuel_pump,23,58.82117049292571,1033
VIN_16550,fuel_pump,24,59.58238659510425,1032
VIN_16550,fuel_pump,25,59.13288065886018,1031
VIN_16550,fuel_pump,26,61.967770146497145,1030
VIN_16550,fuel_pump,27,58.68029034679593,1029
VIN_16550,fuel_pump,28,57.442319228374686,1028
VIN_16550,fuel_pump,29,59.61080182406176,1027
VIN_16550,fuel_pump,30,57.825668278648784,1026
VIN_16550,fuel_pump,31,53.4493265930076,1025
VIN_16550,fuel_pump,32,57.24456657064564,1024
VIN_16550,fuel_pump,33,58.51442078950714,1023
VIN_16550,fuel_pump,34,59.496073559518585,1022
VIN_16550,fuel_pump,35,61.62841301209904,1021
VIN_16550,fuel_pump,36,60.46248744684243,1020
VIN_16550,fuel_pump,37,56.37452691812787,1019
VIN_16550,fuel_pump,38,56.6641121291519,1018
VIN_16550,fuel_pump,39,59.2335774531211,1017
VIN_16550,fuel_pump,40,61.71971993287155,1016
VIN_16550,fuel_pump,41,58.89038337860535,1015
VIN_16550,fuel_pump,42,58.14753723638976,1014
VIN_16550,fuel_pump,43,58.80693862343982,1013
VIN_16550,fuel_pump,44,61.190828366481796,1012
VIN_16550,fuel_pump,45,58.23450896719989,1011
VIN_16550,fuel_pump,46,59.34514359065659,1010
VIN_16550,fuel_pump,47,58.830607326859365,1009
VIN_16550,fuel_pump,48,55.2087198429331,1008
VIN_16550,fuel_pump,49,58.22536087842029,1007
VIN_16550,fuel_pump,50,58.19080215636432,1006
VIN_16550,fuel_pump,51,59.31678768972945,1005
VIN_16550,fuel_pump,52,57.83199450563183,1004
VIN_16550,fuel_pump,53,58.66327979663341,1003
VIN_16550,fuel_pump,54,59.31450437515759,1002
VIN_16550,fuel_pump,55,61.93374477651535,1001
VIN_16550,fuel_pump,56,57.73779834352657,1000
VIN_16550,fuel_pump,57,57.96825260321464,999
VIN_16550,fuel_pump,58,57.789837861869806,998
VIN_16550,fuel_pump,59,53.29040687435276,997
VIN_16550,fuel_pump,60,60.1952158012918,996
VIN_16550,fuel_pump,61,56.70475362875155,995
VIN_16550,fuel_pump,62,57.761331889596214,994
VIN_16550,fuel_pump,63,56.427434651998894,993
VIN_16550,fuel_pump,64,61.31336103545837,992
VIN_16550,fuel_pump,65,60.055744937024045,991
VIN_16550,fuel_pump,66,57.51384523425139,990
VIN_16550,fuel_pump,67,57.31322351803079,989
VIN_16550,fuel_pump,68,56.40606642781014,988
VIN_16550,fuel_pump,69,58.60475470035454,987
VIN_16550,fuel_pump,70,58.3288741366166,986
VIN_16550,fuel_pump,71,58.872621389766046,985
VIN_16550,fuel_pump,72,57.15010338862203,984
VIN_16550,fuel_pump,73,56.698033973005344,983
VIN_16550,fuel_pump,74,57.3672957617258,982
VIN_16550,fuel_pump,75,58.09347988080403,981
VIN_16550,fuel_pump,76,59.297997388989764,980
VIN_16550,fuel_pump,77,58.63739166085966,979
VIN_16550,fuel_pump,78,58.535040164611004,978
VIN_16550,fuel_pump,79,59.50157984658633,977
VIN_16550,fuel_pump,80,59.601542595902714,976
VIN_16550,fuel_pump,81,58.56969234103883,975
VIN_16550,fuel_pump,82,56.67079416354633,974
VIN_16550,fuel_pump,83,59.55988585374519,973
VIN_16550,fuel_pump,84,57.434400298908365,972
VIN_16550,fuel_pump,85,56.03828521709824,971
VIN_16550,fuel_pump,86,56.97720071949203,970
VIN_16550,fuel_pump,87,58.83836214889827,969
VIN_16550,fuel_pump,88,56.408796555384505,968
VIN_16550,fuel_pump,89,57.00011658934185,967
VIN_16550,fuel_pump,90,54.921657083156916,966
VIN_16550,fuel_pump,91,56.08716863576323,965
VIN_16550,fuel_pump,92,59.84757129856856,964
VIN_16550,fuel_pump,93,59.97352793147718,963
VIN_16550,fuel_pump,94,59.98094771537604,962
VIN_16550,fuel_pump,95,58.750992176078924,961
VIN_16550,fuel_pump,96,53.111342772159176,960
VIN_16550,fuel_pump,97,59.61046433596586,959
VIN_16550,fuel_pump,98,55.982180974773335,958
VIN_16550,fuel_pump,99,57.84595262832725,957
VIN_16550,fuel_pump,100,55.83518124690409,956
VIN_16550,fuel_pump,101,56.0467634855748,955
VIN_16550,fuel_pump,102,56.40995040137916,954
VIN_16550,fuel_pump,103,53.5772474282894,953
VIN_16550,fuel_pump,104,57.40460006109487,952
VIN_16550,fuel_pump,105,59.398925903084276,951
VIN_16550,fuel_pump,106,56.91634037994434,950
VIN_16550,fuel_pump,107,58.36556526793839,949
VIN_16550,fuel_pump,108,60.39087727750962,948
VIN_16550,fuel_pump,109,57.534398276521316,947
VIN_16550,fuel_pump,110,54.386927513791115,946
VIN_16550,fuel_pump,111,59.59135609351389,945
VIN_16550,fuel_pump,112,57.89512779843109,944
VIN_16550,fuel_pump,113,57.30326572815365,943
VIN_16550,fuel_pump,114,56.524982516058266,942
VIN_16550,fuel_pump,115,60.13230949252977,941
VIN_16550,fuel_pump,116,58.57555097000045,940
VIN_16550,fuel_pump,117,54.8554696076326,939
VIN_16550,fuel_pump,118,57.78662919324071,938
VIN_16550,fuel_pump,119,57.00070375131261,937
VIN_16550,fuel_pump,120,58.53741600377129,936
VIN_16550,fuel_pump,121,55.622189785859064,935
VIN_16550,fuel_pump,122,54.99731525706021,934
VIN_16550,fuel_pump,123,57.07720448048832,933
VIN_16550,fuel_pump,124,59.65547584543541,932
VIN_16550,fuel_pump,125,55.56356342065281,931
VIN_16550,fuel_pump,126,56.23168754247546,930
VIN_16550,fuel_pump,127,51.03217261940461,929
VIN_16550,fuel_pump,128,58.23337755762022,928
VIN_16550,fuel_pump,129,59.756855663668425,927
VIN_16550,fuel_pump,130,56.58630618928565,926
VIN_16550,fuel_pump,131,60.09199548473609,925
VIN_16550,fuel_pump,132,55.3094404270676,924
VIN_16550,fuel_pump,133,57.3568689130685,923
VIN_16550,fuel_pump,134,54.61430305097777,922
VIN_16550,fuel_pump,135,56.47447434289396,921
VIN_16550,fuel_pump,136,58.36495249310499,920
VIN_16550,fuel_pump,137,55.303119841269556,919
VIN_16550,fuel_pump,138,59.6015165057902,918
VIN_16550,fuel_pump,139,56.67889273850998,917
VIN_16550,fuel_pump,140,55.24990982192822,916
VIN_16550,fuel_pump,141,59.84226863435957,915
VIN_16550,fuel_pump,142,55.48068742078047,914
VIN_16550,fuel_pump,143,57.76292612736103,913
VIN_16550,fuel_pump,144,55.25365041270134,912
VIN_16550,fuel_pump,145,57.482741090391166,911
VIN_16550,fuel_pump,146,55.13320467423302,910
VIN_16550,fuel_pump,147,56.19972658406153,909
VIN_16550,fuel_pump,148,56.17286307246285,908
VIN_16550,fuel_pump,149,55.401756088013684,907
VIN_16550,fuel_pump,150,57.01619564979172,906
VIN_16550,fuel_pump,151,57.78976796736271,905
VIN_16550,fuel_pump,152,56.403325217536114,904
VIN_16550,fuel_pump,153,57.223702797897225,903
VIN_16550,fuel_pump,154,57.23648384417207,902
VIN_16550,fuel_pump,155,55.844672799766506,901
VIN_16550,fuel_pump,156,54.59302065201789,900
VIN_16550,fuel_pump,157,56.89744553445652,899
VIN_16550,fuel_pump,158,55.99359841630601,898
VIN_16550,fuel_pump,159,55.530664181339006,897
VIN_16550,fuel_pump,160,54.74632254490484,896
VIN_16550,fuel_pump,161,57.04017390942852,895
VIN_16550,fuel_pump,162,58.63355060438956,894
VIN_16550,fuel_pump,163,55.69325722149834,893
VIN_16550,fuel_pump,164,59.131482429382956,892
VIN_16550,fuel_pump,165,56.470829984792,891
VIN_16550,fuel_pump,166,51.92909672692649,890
VIN_16550,fuel_pump,167,56.79641147329363,889
VIN_16550,fuel_pump,168,56.389312549506336,888
VIN_16550,fuel_pump,169,57.219084004970355,887
VIN_16550,fuel_pump,170,54.44229135687083,886
VIN_16550,fuel_pump,171,57.19706996607538,885
VIN_16550,fuel_pump,172,59.320325762807684,884
VIN_16550,fuel_pump,173,55.958358573654955,883
VIN_16550,fuel_pump,174,57.90511100692875,882
VIN_16550,fuel_pump,175,56.894363201600534,881
VIN_16550,fuel_pump,176,54.84926802061419,880
VIN_16550,fuel_pump,177,56.64252320286106,879
VIN_16550,fuel_pump,178,57.506352965173434,878
VIN_16550,fuel_pump,179,56.23222684292799,877
VIN_16550,fuel_pump,180,58.56227429589176,876
VIN_16550,fuel_pump,181,55.207832639665526,875
VIN_16550,fuel_pump,182,53.366330615570334,874
VIN_16550,fuel_pump,183,57.74127937136443,873
VIN_16550,fuel_pump,184,52.38971912524819,872
VIN_16550,fuel_pump,185,55.11350624151294,871
VIN_16550,fuel_pump,186,58.52279176255057,870
VIN_16550,fuel_pump,187,53.57618453643287,869
VIN_16550,fuel_pump,188,56.72140316615244,868
VIN_16550,fuel_pump,189,57.00800767578252,867
VIN_16550,fuel_pump,190,55.80912320457522,866
VIN_16550,fuel_pump,191,55.46418592512927,865
VIN_16550,fuel_pump,192,53.7918162298307,864
VIN_16550,fuel_pump,193,54.571308167968596,863
VIN_16550,fuel_pump,194,54.98357749849339,862
VIN_16550,fuel_pump,195,54.147739622713765,861
VIN_16550,fuel_pump,196,55.13196790012097,860
VIN_16550,fuel_pump,197,57.1858971672441,859
VIN_16550,fuel_pump,198,60.197701991992076,858
VIN_16550,fuel_pump,199,51.780733182808454,857
VIN_16550,fuel_pump,200,55.04678747119808,856
VIN_16550,fuel_pump,201,54.00712615558772,855
VIN_16550,fuel_pump,202,55.316861204668,854
VIN_16550,fuel_pump,203,54.69969774873743,853
VIN_16550,fuel_pump,204,53.94860790888269,852
VIN_16550,fuel_pump,205,58.12171115642718,851
VIN_16550,fuel_pump,206,53.082391260659165,850
VIN_16550,fuel_pump,207,52.36152854134548,849
VIN_16550,fuel_pump,208,55.189115632479975,848
VIN_16550,fuel_pump,209,56.714999245360474,847
VIN_16550,fuel_pump,210,54.12616033116105,846
VIN_16550,fuel_pump,211,53.26641324101914,845
VIN_16550,fuel_pump,212,54.39070872187555,844
VIN_16550,fuel_pump,213,57.585346163310355,843
VIN_16550,fuel_pump,214,55.64862067815359,842
VIN_16550,fuel_pump,215,53.37626179838482,841
VIN_16550,fuel_pump,216,55.123109543473625,840
VIN_16550,fuel_pump,217,53.48698619014518,839
VIN_16550,fuel_pump,218,54.05407870894991,838
VIN_16550,fuel_pump,219,55.128983132542885,837
VIN_16550,fuel_pump,220,51.72929325605701,836
VIN_16550,fuel_pump,221,54.334739860366916,835
VIN_16550,fuel_pump,222,55.96407428039369,834
VIN_16550,fuel_pump,223,56.14775814497216,833
VIN_16550,fuel_pump,224,53.86576497705077,832
VIN_16550,fuel_pump,225,51.9799184414582,831
VIN_16550,fuel_pump,226,51.89276242545952,830
VIN_16550,fuel_pump,227,56.60912243288263,829
VIN_16550,fuel_pump,228,51.92275487149584,828
VIN_16550,fuel_pump,229,53.85530891192411,827
VIN_16550,fuel_pump,230,56.04516763027847,826
VIN_16550,fuel_pump,231,55.402511311976,825
VIN_16550,fuel_pump,232,58.019790979018246,824
VIN_16550,fuel_pump,233,52.814978122154194,823
VIN_16550,fuel_pump,234,56.677199083609004,822
VIN_16550,fuel_pump,235,54.57436110208129,821
VIN_16550,fuel_pump,236,58.231274660989776,820
VIN_16550,fuel_pump,237,55.82105395507753,819
VIN_16550,fuel_pump,238,57.41149432402271,818
VIN_16550,fuel_pump,239,56.54388787055957,817
VIN_16550,fuel_pump,240,53.51532006057283,816
VIN_16550,fuel_pump,241,56.733485498938805,815
VIN_16550,fuel_pump,242,55.723005109938185,814
VIN_16550,fuel_pump,243,54.660707439583774,813
VIN_16550,fuel_pump,244,52.62982228889295,812
VIN_16550,fuel_pump,245,53.35784544046123,811
VIN_16550,fuel_pump,246,54.97702835355462,810
VIN_16550,fuel_pump,247,51.50812623873635,809
VIN_16550,fuel_pump,248,54.95151494433919,808
VIN_16550,fuel_pump,249,52.73843102529669,807
VIN_16550,fuel_pump,250,58.06866783076777,806
VIN_16550,fuel_pump,251,57.44974677441535,805
VIN_16550,fuel_pump,252,55.511870660848615,804
VIN_16550,fuel_pump,253,50.970244012401395,803
VIN_16550,fuel_pump,254,49.57879274748214,802
VIN_16550,fuel_pump,255,52.46201013092064,801
VIN_16550,fuel_pump,256,52.82191169648554,800
VIN_16550,fuel_pump,257,54.25270604940707,799
VIN_16550,fuel_pump,258,54.13442193061657,798
VIN_16550,fuel_pump,259,53.99558519483169,797
VIN_16550,fuel_pump,260,57.69538528592399,796
VIN_16550,fuel_pump,261,56.02061236446618,795
VIN_16550,fuel_pump,262,49.9833422556953,794
VIN_16550,fuel_pump,263,53.34525139006553,793
VIN_16550,fuel_pump,264,54.7283086951196,792
VIN_16550,fuel_pump,265,57.00868512555428,791
VIN_16550,fuel_pump,266,53.03207468400201,790
VIN_16550,fuel_pump,267,50.76335384094525,789
VIN_16550,fuel_pump,268,55.26201264516594,788
